time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
10-10-2023 10:33:00,19616.85,19617.00,19613.35,19613.35,0.00,0,0,0,0
10-10-2023 10:34:00,19613.30,19614.10,19611.70,19613.15,0.00,0,0,0,0
10-10-2023 10:35:00,19613.65,19616.40,19611.75,19615.25,0.00,0,0,0,0
10-10-2023 10:36:00,19615.15,19615.40,19613.10,19613.20,0.00,0,0,0,0
10-10-2023 10:37:00,19613.10,19618.20,19611.95,19617.40,0.00,0,0,0,0
10-10-2023 10:38:00,19617.95,19619.00,19616.00,19618.45,0.00,0,0,0,0
10-10-2023 10:39:00,19618.20,19621.75,19617.75,19621.60,0.00,0,0,0,0
10-10-2023 10:40:00,19622.05,19624.50,19621.65,19623.85,0.00,0,0,0,0
10-10-2023 10:41:00,19623.95,19625.35,19622.95,19623.25,0.00,0,0,0,0
10-10-2023 10:42:00,19624.05,19624.70,19622.70,19624.60,0.00,0,0,0,0
